user_id,date,amount,type,category,subcategory,payment_method,description,balance_after
30,2025-11-24,13552.05,expense,Food,go-food,debit,Pembayaran go-food,-6461870.37
46,2025-11-26,281904.62,expense,Food,minimarket,e-wallet,,4506986.01
42,2025-03-21,64412.71,expense,Entertainment,,debit,Pembayaran netflix,-7830624.2
2,2025-03-24,367836.67,expense,Shopping,elektronik,E-WALLET,Pembayaran elektronik,6038798.36
18,2025-07-18,116707.33,expense,Entertainment,konser,cash,Pembayaran konser,16767231.07
11,2025-02-27,167167.03,expense,Transport,,cash,Pembayaran servis,-15152807.99
14,2025-01-05,75540.12,expense,Food,warung,e-wallet,Pembayaran warung,3318687.67
6,2025-01-30,102229.19,expense,Food,warung,cash,Pembayaran warung,-3527451.37
39,2025-04-11,157658.06,expense,Bills,asuransi,debit,,128166.82
25,2025-12-21,171124.1,expense,Food,,CASH,Pembayaran restoran,-21694869.0
47,2025-03-04,39312.35,expense,Transport,parkir,DEBIT,Pembayaran parkir,12683374.8
33,2025-12-21,270244.75,expense,Bills,listrik,e-wallet,Pembayaran listrik,13720091.54
50,2025-05-25,110814.91,expense,Others,lain-lain,debit,Pembayaran lain-lain,-29380592.22
16,2025-06-07,1113077.89,expense,Bills,listrik,debit,Pembayaran listrik,19694002.57
30,2025-04-15,68030.24,expense,Food,kopi,debit,Pembayaran kopi,-3992797.19
18,2025-07-28,7053263.499999999,expense,Food,warung,e-wallet,Pembayaran warung,15609553.34
38,2025-09-09,66133.09,expense,Food,restoran,e-wallet,Pembayaran restoran,7591374.17
20,2025-12-10,130519.5,expense,Transport,bensin,e-wallet,Pembayaran bensin,-23333659.85
43,2025-06-12,111535.74,expense,Shopping,elektronik,cash,Pembayaran elektronik,-4591966.88
27,2025-11-19,80598.77,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-34710447.89
45,2025-11-27,120394.82,expense,Food,restoran,e-wallet,Pembayaran restoran,20835487.5
22,2025-08-26,58223.53,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-20544044.71
47,2025-10-29,28932.42,expense,Food,warung,cash,,23971022.31
14,2025-10-21,66077.2,expense,Food,kopi,cash,Pembayaran kopi,14089353.21
35,2025-03-21,17918.0,expense,Others,LAIN-LAIN,e-wallet,Pembayaran lain-lain,137779.23
14,2025-08-05,280006.49,expense,Bills,listrik,debit,Pembayaran listrik,8263555.37
38,2025-10-12,21993.37,expense,Others,biaya admin,debit,Pembayaran biaya admin,4694571.13
30,2025-02-12,53062.06,expense,,tol,e-wallet,,-1333712.99
37,2025-04-22,258860.0,expense,Food,kopi,e-wallet,Pembayaran kopi,6883751.68
19,2025-07-16,78839.78,expense,FOOD,WARUNG,e-wallet,Pembayaran warung,1190750.21
13,2025-08-02,44531.49,expense,Transport,,e-wallet,Pembayaran bensin,-6474329.11
27,2025-11-04,111480.08,expense,Shopping,skincare,debit,Pembayaran skincare,-31916768.87
35,2025-10-23,12693.01,expense,Others,lain-lain,e-wallet,Pembayaran lain-lain,992276.51
18,2025-05-17,117281.25,expense,Food,go-food,cash,Pembayaran go-food,5538566.12
14,2025-01-06,106085.8,expense,Food,restoran,cash,Pembayaran restoran,3212601.87
6,2025-02-28,5832973.3,income,Salary,freelance,e-wallet,Penerimaan freelance,2780204.02
40,2025-02-07,41207.64,expense,Transport,bensin,e-wallet,Pembayaran bensin,10369236.18
34,2025-12-07,30096.8,expense,Others,sedekah,debit,Pembayaran sedekah,-4790185.96
23,2025-03-01,620778.02,expense,Bills,,e-wallet,Pembayaran internet,-4275144.72
37,2025-05-09,147783.96,expense,Food,minimarket,cash,Pembayaran minimarket,3445692.87
30,2025-11-07,51350.15,expense,Transport,TOL,cash,Pembayaran tol,-5445464.79
18,2025-03-11,128296.22,expense,Food,warung,e-wallet,Pembayaran warung,3414375.9
5,2025-12-14,124265.68,expense,Food,go-food,cash,Pembayaran go-food,21234113.33
8,2025-12-15,128639.2,expense,Food,WARUNG,e-wallet,Pembayaran warung,23819722.95
50,2025-05-13,83683.06,expense,Others,LAIN-LAIN,debit,Pembayaran lain-lain,-25591452.43
36,2025-08-20,70486.59,expense,Transport,bensin,cash,Pembayaran bensin,7225815.54
30,2025-07-18,37832.31,expense,Entertainment,konser,e-wallet,Pembayaran konser,-3515322.7
1,2025-12-12,445421.23,expense,Shopping,,debit,Pembayaran pakaian,38500516.0
8,2025-08-11,80807.12,expense,Transport,servis,cash,,9106044.62
22,2025-09-20,252470.29,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-3755404.08
14,2025-12-06,96796.22,expense,Food,minimarket,e-wallet,Pembayaran minimarket,12871006.35
22,2025-01-30,224708.49,expense,Food,minimarket,cash,Pembayaran minimarket,-1576235.66
7,2025-11-06,618752.44,expense,Bills,,debit,Pembayaran pulsa,30881758.03
44,2025-02-20,145526.8,expense,Transport,bensin,cash,Pembayaran bensin,-6141165.26
39,2025-12-10,98443.0,expense,Entertainment,spotify,cash,Pembayaran spotify,-12500624.16
17,2025-07-15,505230.97,expense,,game topup,e-wallet,Pembayaran game topup,-3283235.42
24,2025-01-26,806776.17,expense,Entertainment,konser,debit,Pembayaran konser,-5410234.66
3,2025-12-12,260921.94,expense,Food,minimarket,cash,Pembayaran minimarket,-8542330.86
15,2025-05-28,134778.34,expense,FOOD,minimarket,cash,Pembayaran minimarket,1084248.28
21,2025-04-19,219481.15,expense,FOOD,KOPI,e-wallet,Pembayaran kopi,18978361.88
19,2025-08-23,61117.58,expense,Food,minimarket,debit,Pembayaran minimarket,734641.6
43,2025-06-19,90931.24,expense,Transport,parkir,debit,,-5880448.61
1,2025-06-05,175414.45,expense,,elektronik,e-wallet,Pembayaran elektronik,43551108.74
13,2025-02-24,103230.7,expense,Food,kopi,debit,Pembayaran kopi,-7971173.6
9,2025-12-05,157649.54,expense,Entertainment,bioskop,debit,Pembayaran bioskop,-22104305.59
2,2025-06-14,266301.59,expense,ENTERTAINMENT,game topup,debit,Pembayaran game topup,27389842.02
22,2025-12-08,108519.84,expense,Food,MINIMARKET,e-wallet,Pembayaran minimarket,3240318.71
34,2025-02-20,190954.77,expense,SHOPPING,,debit,Pembayaran peralatan rumah,213262.49
19,2025-01-04,7127.71,expense,Others,sedekah,debit,Pembayaran sedekah,3459761.39
12,2025-03-16,414909.11,expense,Shopping,skincare,cash,Pembayaran skincare,5622250.8
13,2025-10-18,164383.41,expense,,bioskop,debit,Pembayaran bioskop,-12589700.0
28,2025-06-14,356590.07,expense,Shopping,elektronik,e-wallet,Pembayaran elektronik,13067829.9
2,2025-12-26,1063560.68,expense,Shopping,elektronik,debit,Pembayaran elektronik,34490420.87
4,2025-11-18,590801.87,expense,Shopping,skincare,debit,Pembayaran skincare,-38179917.85
43,2025-03-23,508478.61,expense,Bills,PULSA,cash,Pembayaran pulsa,1339318.51
48,2025-11-03,10668341.93,income,Salary,INSENTIF,debit,Penerimaan insentif,-1678719.05
3,2025-09-25,394889.74,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian,-12625892.72
9,2025-03-04,51223.66,expense,Transport,bensin,cash,Pembayaran bensin,-1460360.15
40,2025-06-03,1238623.0,expense,Bills,air,e-wallet,Pembayaran air,-18790291.57
11,2025-04-02,7308090.82,income,Salary,freelance,debit,Penerimaan freelance,3575979.72
27,2025-05-19,218788.86,expense,Bills,air,cash,Pembayaran air,-24446388.02
6,2025-06-28,33051.97,expense,Others,sedekah,cash,Pembayaran sedekah,-194943.78
26,2025-02-04,98476.4,expense,Bills,listrik,debit,,7412514.91
45,2025-11-05,83697.63,expense,Food,warung,cash,Pembayaran warung,24715811.12
36,2025-06-14,198991.45,expense,Food,,e-wallet,Pembayaran minimarket,3211924.86
14,2025-04-12,36966.68,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-5533546.33
16,2025-03-26,296505.7,expense,,,debit,,9338283.25
9,2025-01-25,22614.33,expense,FOOD,KOPI,e-wallet,Pembayaran kopi,-1831679.87
40,2025-08-08,245985.82,expense,Food,go-food,e-wallet,Pembayaran go-food,-38531520.96
23,2025-06-06,86305.52,expense,Food,restoran,cash,Pembayaran restoran,-34264627.29
20,2025-08-28,95294.03,expense,Food,kopi,cash,Pembayaran kopi,-23068119.65
49,2025-03-19,55008.82,expense,Entertainment,spotify,e-wallet,Pembayaran spotify,4865774.51
44,2025-02-15,26590.5,expense,,biaya admin,debit,Pembayaran biaya admin,-5161974.18
20,2025-09-13,833051.98,expense,Bills,air,cash,Pembayaran air,-16891174.19
33,2025-08-06,57449.45,expense,Transport,bensin,cash,Pembayaran bensin,5808164.76
27,2025-10-18,167457.58,expense,food,,debit,Pembayaran restoran,-38122742.66
8,2025-04-06,17240.07,expense,OTHERS,biaya admin,e-wallet,Pembayaran biaya admin,61057.84
32,2025-10-08,183559.58,expense,FOOD,,e-wallet,Pembayaran warung,-49660948.35
13,2025-11-26,29607.1,expense,Food,kopi,cash,Pembayaran kopi,-19757644.27
40,2025-10-18,139020.33,expense,Food,warung,cash,Pembayaran warung,-30893957.35
35,2025-01-22,130032.33,expense,Entertainment,spotify,cash,Pembayaran spotify,2021454.54
45,2025-03-28,159952.94,expense,Food,restoran,debit,Pembayaran restoran,9576893.29
4,2025-05-09,267340.61,expense,Food,go-food,e-wallet,Pembayaran go-food,-2508073.3
42,2025-10-31,378785.76,expense,Shopping,pakaian,cash,Pembayaran pakaian,-33441245.05
42,2025-08-07,68023.91,expense,,kopi,cash,Pembayaran kopi,-24698686.08
6,2025-02-17,6991.71,expense,Transport,parkir,debit,Pembayaran parkir,-1853756.11
35,2025-04-27,40620.93,expense,Others,lain-lain,cash,Pembayaran lain-lain,149130.67
31,2025-10-28,7890652.36,income,Salary,bonus,cash,Penerimaan bonus,-20169053.37
28,2025-09-27,48091.2,expense,,restoran,e-wallet,Pembayaran restoran,8952806.32
44,2025-04-10,200789.56,expense,Food,warung,debit,Pembayaran warung,-7810846.0
45,2025-10-18,830119.12,expense,Bills,pulsa,e-wallet,Pembayaran pulsa,19045625.17
23,2025-01-21,62366.15,expense,Food,warung,debit,Pembayaran warung,5855996.0
14,2025-08-07,69512.31,expense,Food,warung,e-wallet,Pembayaran warung,8093486.17
23,2025-12-19,1232595.69,expense,Bills,internet,cash,Pembayaran internet,11073609.12
31,2025-10-15,84057.32,expense,,warung,cash,Pembayaran warung,-26094561.85
9,2025-07-22,36189.33,expense,Food,warung,debit,Pembayaran warung,-9039177.65
5,2025-11-30,1239505.96,expense,,air,debit,Pembayaran air,23646298.79
42,2025-09-16,94668.72,expense,Transport,servis,debit,Pembayaran servis,-31159021.89
7,2025-10-11,1111338.27,expense,Shopping,,cash,Pembayaran peralatan rumah,1630837.02
24,2025-12-20,133230.97,expense,Food,minimarket,debit,Pembayaran minimarket,-39518318.43
33,2025-03-06,250488.19,expense,Bills,air,e-wallet,Pembayaran air,2859733.73
34,2025-04-29,204620.93,expense,Entertainment,bioskop,debit,Pembayaran bioskop,-7861895.35
47,2025-09-02,3325701.74,income,Salary,gaji pokok,cash,Penerimaan gaji pokok,24791422.41
40,2025-11-19,166761.79,expense,Transport,servis,debit,Pembayaran servis,-38039946.57
5,2025-06-09,94332.1,expense,Food,minimarket,DEBIT,Pembayaran minimarket,16537664.44
37,2025-06-05,53851.03,expense,Transport,bensin,CASH,Pembayaran bensin,13047057.24
34,2025-11-10,43409.64,expense,food,go-food,cash,Pembayaran go-food,-1287472.06
14,2025-04-29,85269.06,expense,Transport,PARKIR,debit,Pembayaran parkir,87097.79
3,2025-07-15,132891.23,expense,Food,restoran,cash,Pembayaran restoran,-697029.71
34,2025-12-26,33403.16,expense,Transport,servis,debit,Pembayaran servis,-7351742.35
16,2025-10-02,361606.39,expense,Shopping,SKINCARE,e-wallet,Pembayaran skincare,14078892.77
1,2025-10-26,316280.52,expense,Entertainment,,e-wallet,Pembayaran game topup,27177483.38
40,2025-08-06,122370.92,expense,Transport,ojek online,cash,Pembayaran ojek online,-38228681.58
38,2025-08-04,33335.61,expense,,warung,cash,,11711199.0
6,2025-01-06,79837.11,expense,Shopping,skincare,e-wallet,Pembayaran skincare,-903289.8
26,2025-02-28,40707.19,expense,Transport,parkir,cash,Pembayaran parkir,5361549.35
33,2025-02-11,13354.99,expense,Transport,tol,e-wallet,Pembayaran tol,4883102.67
15,2025-03-28,30344.61,expense,Transport,ojek online,debit,Pembayaran ojek online,5923292.74
43,2025-11-08,144743.47,expense,Food,restoran,cash,Pembayaran restoran,-15284312.39
32,2025-05-05,98169.6,expense,,warung,debit,Pembayaran warung,-32354111.19
23,2025-05-19,142133.08,expense,Shopping,hobi,DEBIT,Pembayaran hobi,-24652213.64
20,2025-02-20,204677.08,expense,Entertainment,konser,cash,Pembayaran konser,-1223304.25
22,2025-03-18,197350.58,expense,Food,restoran,cash,Pembayaran restoran,-5704573.81
49,2025-02-01,608607.71,expense,Bills,listrik,e-wallet,Pembayaran listrik,10274170.36
41,2025-05-07,537134.14,expense,Shopping,hobi,debit,Pembayaran hobi,8888334.07
42,2025-06-21,106738.81,expense,Food,kopi,debit,Pembayaran kopi,-16031018.46
30,2025-07-16,17898.77,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-3415161.22
5,2025-06-08,479950.16,expense,Shopping,hobi,debit,Pembayaran hobi,16631996.54
11,2025-06-24,210519.09,expense,Food,restoran,debit,Pembayaran restoran,19329879.56
45,2025-05-14,33226.15,expense,FOOD,minimarket,cash,Pembayaran minimarket,28083015.11
35,2025-09-30,8987.32,expense,,sedekah,debit,Pembayaran sedekah,4086221.97
34,2025-07-01,56145.01,expense,Food,go-food,e-wallet,Pembayaran go-food,-10365602.41
36,2025-06-10,39228.15,expense,,kopi,e-wallet,Pembayaran kopi,3940912.59
8,2025-08-26,340629.51,expense,Entertainment,netflix,cash,Pembayaran netflix,4033032.79
43,2025-04-06,52960.23,expense,Food,restoran,e-wallet,Pembayaran restoran,-285564.55
29,2025-10-26,30263.36,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,12002532.73
30,2025-05-26,14578.83,expense,Others,BIAYA ADMIN,debit,Pembayaran biaya admin,-7335360.57
6,2025-03-02,116683.56,expense,Food,kopi,debit,Pembayaran kopi,2597973.28
4,2025-11-01,127508.13,expense,Food,restoran,e-wallet,Pembayaran restoran,-34065588.88
8,2025-09-22,745317.95,expense,Bills,air,debit,Pembayaran air,-1694905.12
46,2025-02-18,127347.18,expense,Food,warung,cash,,-9169842.39
26,2025-03-23,419124.96,expense,,hobi,debit,Pembayaran hobi,2880556.93
30,2025-11-10,39277.68,expense,Food,warung,cash,,-5634314.98
36,2025-04-07,49108.25,expense,Transport,ojek online,cash,Pembayaran ojek online,-8011386.07
22,2025-09-19,291800.97,expense,Shopping,peralatan rumah,cash,Pembayaran peralatan rumah,-3502933.79
28,2025-12-07,51631.72,expense,Transport,bensin,cash,Pembayaran bensin,8965763.73
38,2025-06-15,202945.08,expense,,konser,e-wallet,Pembayaran konser,6183724.61
35,2025-09-22,69997.84,expense,Food,warung,debit,Pembayaran warung,-877856.24
24,2025-04-17,245619.57,expense,Food,kopi,e-wallet,Pembayaran kopi,-12194934.83
8,2025-07-19,1049582.21,expense,bills,pulsa,CASH,Pembayaran pulsa,6858885.94
23,2025-11-21,134163.45,expense,Food,,cash,,13639324.28
21,2025-10-24,130186.67,expense,Transport,servis,e-wallet,Pembayaran servis,-37060804.9
41,2025-08-22,57189.44,expense,Food,restoran,cash,Pembayaran restoran,9021635.75
41,2025-01-08,984346.74,expense,Bills,pulsa,cash,Pembayaran pulsa,-1517113.79
5,2025-07-29,59708.43,expense,Food,minimarket,debit,Pembayaran minimarket,14530998.87
13,2025-09-01,0.01,expense,Food,restoran,debit,Pembayaran restoran,-5195551.68
29,2025-03-30,227065.12,expense,Entertainment,game topup,debit,Pembayaran game topup,7844470.03
10,2025-01-14,109505.07,expense,Shopping,skincare,e-wallet,,7294245.97
45,2025-02-15,387062.25,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian,18608708.03
20,2025-06-22,217893.79,expense,,minimarket,DEBIT,Pembayaran minimarket,-17763397.35
34,2025-10-24,49001.91,expense,,go-food,debit,Pembayaran go-food,-10363263.02
16,2025-08-03,72190.55,expense,Transport,tol,cash,Pembayaran tol,22813070.73
32,2025-08-04,33452.02,expense,,bensin,debit,Pembayaran bensin,-30855877.56
39,2025-02-17,29561.82,expense,Food,warung,debit,Pembayaran warung,833142.54
4,2025-01-30,514266.45,expense,Entertainment,netflix,cash,Pembayaran netflix,-6989385.3
18,2025-06-19,32514.03,expense,TRANSPORT,bensin,debit,Pembayaran bensin,22176859.73
50,2025-07-03,7373249.04,income,Salary,bonus,cash,,-39244168.53
32,2025-06-03,41164.88,expense,Transport,servis,cash,Pembayaran servis,-26231654.67
28,2025-03-31,21499.11,expense,Transport,bensin,cash,Pembayaran bensin,10543073.97
37,2025-07-08,260310.52,expense,Food,go-food,cash,Pembayaran go-food,4051161.21
10,2025-09-27,115236.84,expense,Food,minimarket,debit,Pembayaran minimarket,-11022230.66
40,2025-05-09,264100.53,expense,Food,restoran,cash,Pembayaran restoran,-17963128.82
22,2025-01-07,72079.9,expense,Food,restoran,debit,Pembayaran restoran,2236148.98
36,2025-02-22,124766.54,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-446696.83
7,2025-05-13,74434.08,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-4875026.17
40,2025-06-01,361818.09,expense,food,kopi,debit,Pembayaran kopi,-17481267.35
42,2025-04-08,163157.05,expense,,asuransi,cash,Pembayaran asuransi,-10932088.74
10,2025-10-09,21618.17,expense,Others,,e-wallet,Pembayaran biaya admin,-12079627.0
43,2025-05-11,19736.74,expense,Transport,servis,CASH,Pembayaran servis,691467.8
22,2025-02-13,14294.01,expense,Others,hadiah,cash,Pembayaran hadiah,1007182.05
38,2025-05-13,160237.06,expense,Entertainment,netflix,e-wallet,Pembayaran netflix,10882331.53
16,2025-12-01,131864.58,expense,Entertainment,konser,debit,Pembayaran konser,9350549.11
5,2025-07-24,226831.2,expense,Bills,pulsa,cash,Pembayaran pulsa,15639335.98
31,2025-05-27,5840370.1,income,Salary,insentif,debit,Penerimaan insentif,-7282270.6
5,2025-12-11,998494.1,expense,Bills,internet,e-wallet,Pembayaran internet,21475667.1
45,2025-03-08,115079.45,expense,,PARKIR,e-wallet,Pembayaran parkir,14686230.37
34,2025-08-07,77178.72,expense,Food,warung,cash,Pembayaran warung,-7976497.08
36,2025-04-14,78730.38,expense,Transport,bensin,debit,Pembayaran bensin,-8817663.03
44,2025-08-20,200081.66,expense,Food,,cash,Pembayaran restoran,-4624354.81
29,2025-05-20,129175.0,expense,bills,air,cash,Pembayaran air,9309601.97
5,2025-05-26,173266.2,expense,Food,GO-FOOD,cash,,13686565.0
38,2025-01-13,151209.57,expense,Shopping,pakaian,cash,,7663385.78
9,2025-05-25,75534.9,expense,Transport,OJEK ONLINE,e-wallet,Pembayaran ojek online,-11107765.11
12,2025-05-10,40410.14,expense,Food,go-food,e-wallet,Pembayaran go-food,-604612.49
1,2025-03-22,442014.19,expense,Entertainment,bioskop,debit,Pembayaran bioskop,-6140100.08
20,2025-05-05,444874.79,expense,Entertainment,netflix,e-wallet,Pembayaran netflix,-17197851.86
28,2025-04-12,81658.28,expense,,BENSIN,e-wallet,Pembayaran bensin,15160266.39
16,2025-11-16,40054.6,expense,Transport,parkir,cash,,12281802.66
7,2025-01-21,174133.36,expense,food,minimarket,e-wallet,Pembayaran minimarket,-3550275.56
26,2025-06-01,95722.86,expense,,minimarket,e-wallet,Pembayaran minimarket,11865787.44
47,2025-11-23,98907.51,expense,Food,kopi,debit,Pembayaran kopi,21973406.68
6,2025-12-10,129469.62,expense,Shopping,pakaian,debit,Pembayaran pakaian,-883911.52
40,2025-08-19,47330.13,expense,food,kopi,cash,Pembayaran kopi,-42818889.37
32,2025-12-28,107968.05,expense,Food,go-food,CASH,Pembayaran go-food,-64051554.63
4,2025-04-08,34390.61,expense,Transport,servis,e-wallet,Pembayaran servis,-6230506.56
49,2025-12-09,69688.23,expense,Food,,cash,Pembayaran restoran,38406938.45
44,2025-02-24,173859.63,expense,Food,restoran,e-wallet,Pembayaran restoran,-7073313.02
28,2025-11-17,21249.28,expense,Transport,parkir,e-wallet,Pembayaran parkir,8242688.52
28,2025-07-15,246899.95,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian,10737486.29
9,2025-01-26,12115.08,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,-1843794.95
34,2025-04-14,18595.04,expense,Food,kopi,debit,Pembayaran kopi,-6587669.67
4,2025-04-01,177899.58,expense,Food,warung,e-wallet,Pembayaran warung,-5007490.04
37,2025-08-04,1702803.73,expense,Bills,,debit,,-734615.57
35,2025-06-29,18179.23,expense,Transport,ojek online,cash,Pembayaran ojek online,5953197.25
15,2025-08-05,120422.6,expense,,,debit,Pembayaran restoran,-3080678.12
4,2025-05-22,118660.83,expense,Entertainment,game topup,debit,Pembayaran game topup,-5234095.72
